Temp,Humi,Date&Time
 34.4¡æ, 63.0%RH,2023-05-24 01:11:45
 34.4¡æ, 63.0%RH,2023-05-24 01:12:16
 34.4¡æ, 63.0%RH,2023-05-24 01:12:47
 34.4¡æ, 63.0%RH,2023-05-24 01:13:18
 34.4¡æ, 63.0%RH,2023-05-24 01:13:49
 34.4¡æ, 63.0%RH,2023-05-24 01:14:20
 34.4¡æ, 63.0%RH,2023-05-24 01:14:51
 34.4¡æ, 63.0%RH,2023-05-24 01:15:22
 34.4¡æ, 63.0%RH,2023-05-24 01:15:53
 34.4¡æ, 63.0%RH,2023-05-24 01:16:24
 34.4¡æ, 63.0%RH,2023-05-24 01:16:55
 34.4¡æ, 63.0%RH,2023-05-24 01:17:26
 34.4¡æ, 63.0%RH,2023-05-24 01:17:57
 34.4¡æ, 63.0%RH,2023-05-24 01:18:28
 34.4¡æ, 63.0%RH,2023-05-24 01:18:59
 34.4¡æ, 63.0%RH,2023-05-24 01:19:30
 34.4¡æ, 63.0%RH,2023-05-24 01:20:01
 34.4¡æ, 62.9%RH,2023-05-24 01:20:32
 34.4¡æ, 62.9%RH,2023-05-24 01:21:03
 34.4¡æ, 62.9%RH,2023-05-24 01:21:34
 34.4¡æ, 63.0%RH,2023-05-24 01:22:06
 34.4¡æ, 63.0%RH,2023-05-24 01:22:37
 34.4¡æ, 63.0%RH,2023-05-24 01:23:08
 34.4¡æ, 63.0%RH,2023-05-24 01:23:39
 34.4¡æ, 63.0%RH,2023-05-24 01:24:10
 34.3¡æ, 63.0%RH,2023-05-24 01:24:41
 34.4¡æ, 63.0%RH,2023-05-24 01:25:12
 34.3¡æ, 63.0%RH,2023-05-24 01:25:43
 34.3¡æ, 63.0%RH,2023-05-24 01:26:14
 34.3¡æ, 63.0%RH,2023-05-24 01:26:45
 34.3¡æ, 63.0%RH,2023-05-24 01:27:16
 34.3¡æ, 63.0%RH,2023-05-24 01:27:47
 34.3¡æ, 63.0%RH,2023-05-24 01:28:18
 34.3¡æ, 63.0%RH,2023-05-24 01:28:49
 34.3¡æ, 63.0%RH,2023-05-24 01:29:20
 34.3¡æ, 63.0%RH,2023-05-24 01:29:51
 34.3¡æ, 63.0%RH,2023-05-24 01:30:22
 34.3¡æ, 63.1%RH,2023-05-24 01:30:53
 34.3¡æ, 63.1%RH,2023-05-24 01:31:24
 34.3¡æ, 63.1%RH,2023-05-24 01:31:55
 34.3¡æ, 63.1%RH,2023-05-24 01:32:26
 34.3¡æ, 63.0%RH,2023-05-24 01:32:57
 34.3¡æ, 63.0%RH,2023-05-24 01:33:28
 34.3¡æ, 63.0%RH,2023-05-24 01:33:59
 34.3¡æ, 63.1%RH,2023-05-24 01:34:30
 34.3¡æ, 63.1%RH,2023-05-24 01:35:01
 34.3¡æ, 63.0%RH,2023-05-24 01:35:32
 34.3¡æ, 63.0%RH,2023-05-24 01:36:03
 34.3¡æ, 63.1%RH,2023-05-24 01:36:34
 34.3¡æ, 63.1%RH,2023-05-24 01:37:05
 34.3¡æ, 63.1%RH,2023-05-24 01:37:36
 34.3¡æ, 63.1%RH,2023-05-24 01:38:07
 34.3¡æ, 63.1%RH,2023-05-24 01:38:38
 34.3¡æ, 63.1%RH,2023-05-24 01:39:09
 34.3¡æ, 63.1%RH,2023-05-24 01:39:40
 34.3¡æ, 63.1%RH,2023-05-24 01:40:11
 34.3¡æ, 63.1%RH,2023-05-24 01:40:42
 34.3¡æ, 63.1%RH,2023-05-24 01:41:13
 34.3¡æ, 63.0%RH,2023-05-24 01:41:44
 34.3¡æ, 63.0%RH,2023-05-24 01:42:15
 34.3¡æ, 63.0%RH,2023-05-24 01:42:46
 34.3¡æ, 63.0%RH,2023-05-24 01:43:17
 34.3¡æ, 63.0%RH,2023-05-24 01:43:48
 34.3¡æ, 63.0%RH,2023-05-24 01:44:19
 34.3¡æ, 63.0%RH,2023-05-24 01:44:50
 34.3¡æ, 63.0%RH,2023-05-24 01:45:21
 34.3¡æ, 63.1%RH,2023-05-24 01:45:52
 34.3¡æ, 63.1%RH,2023-05-24 01:46:23
 34.3¡æ, 63.1%RH,2023-05-24 01:46:54
 34.3¡æ, 63.1%RH,2023-05-24 01:47:25
 34.3¡æ, 63.1%RH,2023-05-24 01:47:56
 34.3¡æ, 63.1%RH,2023-05-24 01:48:27
 34.3¡æ, 63.1%RH,2023-05-24 01:48:58
 34.3¡æ, 63.1%RH,2023-05-24 01:49:29
 34.3¡æ, 63.1%RH,2023-05-24 01:50:00
 34.3¡æ, 63.1%RH,2023-05-24 01:50:31
 34.3¡æ, 63.1%RH,2023-05-24 01:51:02
 34.3¡æ, 63.1%RH,2023-05-24 01:51:33
 34.3¡æ, 63.2%RH,2023-05-24 01:52:04
 34.3¡æ, 63.2%RH,2023-05-24 01:52:35
 34.3¡æ, 63.2%RH,2023-05-24 01:53:06
 34.3¡æ, 63.2%RH,2023-05-24 01:53:37
 34.3¡æ, 63.2%RH,2023-05-24 01:54:08
 34.3¡æ, 63.2%RH,2023-05-24 01:54:39
 34.3¡æ, 63.2%RH,2023-05-24 01:55:10
 34.3¡æ, 63.2%RH,2023-05-24 01:55:41
 34.3¡æ, 63.2%RH,2023-05-24 01:56:12
 34.3¡æ, 63.2%RH,2023-05-24 01:56:43
 34.3¡æ, 63.1%RH,2023-05-24 01:57:14
 34.3¡æ, 63.1%RH,2023-05-24 01:57:45
 34.3¡æ, 63.1%RH,2023-05-24 01:58:16
 34.3¡æ, 63.1%RH,2023-05-24 01:58:47
 34.3¡æ, 63.1%RH,2023-05-24 01:59:18
 34.3¡æ, 63.1%RH,2023-05-24 01:59:49
 34.3¡æ, 63.1%RH,2023-05-24 02:00:20
 34.3¡æ, 63.1%RH,2023-05-24 02:00:51
 34.3¡æ, 63.2%RH,2023-05-24 02:01:22
 34.3¡æ, 63.2%RH,2023-05-24 02:01:53
 34.3¡æ, 63.2%RH,2023-05-24 02:02:24
 34.3¡æ, 63.2%RH,2023-05-24 02:02:55
 34.3¡æ, 63.2%RH,2023-05-24 02:03:26
 34.3¡æ, 63.2%RH,2023-05-24 02:03:57
 34.3¡æ, 63.2%RH,2023-05-24 02:04:28
 34.3¡æ, 63.2%RH,2023-05-24 02:04:59
 34.3¡æ, 63.2%RH,2023-05-24 02:05:30
 34.3¡æ, 63.2%RH,2023-05-24 02:06:01
 34.3¡æ, 63.2%RH,2023-05-24 02:06:32
 34.3¡æ, 63.2%RH,2023-05-24 02:07:03
 34.3¡æ, 63.2%RH,2023-05-24 02:07:34
 34.2¡æ, 63.2%RH,2023-05-24 02:08:05
 34.2¡æ, 63.3%RH,2023-05-24 02:08:36
 34.2¡æ, 63.3%RH,2023-05-24 02:09:07
 34.2¡æ, 63.3%RH,2023-05-24 02:09:38
 34.2¡æ, 63.3%RH,2023-05-24 02:10:09
 34.2¡æ, 63.3%RH,2023-05-24 02:10:40
 34.2¡æ, 63.3%RH,2023-05-24 02:11:11
 34.2¡æ, 63.3%RH,2023-05-24 02:11:42
 34.2¡æ, 63.3%RH,2023-05-24 02:12:13
 34.2¡æ, 63.3%RH,2023-05-24 02:12:44
 34.2¡æ, 63.3%RH,2023-05-24 02:13:15
 34.2¡æ, 63.3%RH,2023-05-24 02:13:46
 34.2¡æ, 63.3%RH,2023-05-24 02:14:17
 34.2¡æ, 63.3%RH,2023-05-24 02:14:48
 34.2¡æ, 63.3%RH,2023-05-24 02:15:19
 34.2¡æ, 63.3%RH,2023-05-24 02:15:50
 34.2¡æ, 63.3%RH,2023-05-24 02:16:21
 34.2¡æ, 63.3%RH,2023-05-24 02:16:52
 34.2¡æ, 63.3%RH,2023-05-24 02:17:23
 34.2¡æ, 63.3%RH,2023-05-24 02:17:54
 34.2¡æ, 63.3%RH,2023-05-24 02:18:25
 34.2¡æ, 63.3%RH,2023-05-24 02:18:56
 34.2¡æ, 63.3%RH,2023-05-24 02:19:27
 34.2¡æ, 63.3%RH,2023-05-24 02:19:58
 34.2¡æ, 63.3%RH,2023-05-24 02:20:29
 34.2¡æ, 63.3%RH,2023-05-24 02:21:00
 34.2¡æ, 63.3%RH,2023-05-24 02:21:31
 34.2¡æ, 63.3%RH,2023-05-24 02:22:02
 34.2¡æ, 63.3%RH,2023-05-24 02:22:33
 34.2¡æ, 63.3%RH,2023-05-24 02:23:04
 34.2¡æ, 63.3%RH,2023-05-24 02:23:35
 34.2¡æ, 63.3%RH,2023-05-24 02:24:06
 34.2¡æ, 63.3%RH,2023-05-24 02:24:37
 34.2¡æ, 63.3%RH,2023-05-24 02:25:08
 34.2¡æ, 63.3%RH,2023-05-24 02:25:39
 34.2¡æ, 63.3%RH,2023-05-24 02:26:10
 34.2¡æ, 63.3%RH,2023-05-24 02:26:41
 34.2¡æ, 63.3%RH,2023-05-24 02:27:12
 34.2¡æ, 63.4%RH,2023-05-24 02:27:43
 34.2¡æ, 63.4%RH,2023-05-24 02:28:14
 34.2¡æ, 63.4%RH,2023-05-24 02:28:45
 34.2¡æ, 63.4%RH,2023-05-24 02:29:16
 34.2¡æ, 63.4%RH,2023-05-24 02:29:47
 34.2¡æ, 63.4%RH,2023-05-24 02:30:18
 34.2¡æ, 63.4%RH,2023-05-24 02:30:49
 34.2¡æ, 63.4%RH,2023-05-24 02:31:20
 34.2¡æ, 63.4%RH,2023-05-24 02:31:51
 34.2¡æ, 63.4%RH,2023-05-24 02:32:22
 34.2¡æ, 63.4%RH,2023-05-24 02:32:53
 34.2¡æ, 63.4%RH,2023-05-24 02:33:24
 34.2¡æ, 63.4%RH,2023-05-24 02:33:55
 34.2¡æ, 63.4%RH,2023-05-24 02:34:26
 34.2¡æ, 63.4%RH,2023-05-24 02:34:57
 34.2¡æ, 63.4%RH,2023-05-24 02:35:28
 34.2¡æ, 63.4%RH,2023-05-24 02:35:59
 34.2¡æ, 63.4%RH,2023-05-24 02:36:30
 34.2¡æ, 63.4%RH,2023-05-24 02:37:01
 34.2¡æ, 63.4%RH,2023-05-24 02:37:32
 34.2¡æ, 63.4%RH,2023-05-24 02:38:03
 34.2¡æ, 63.4%RH,2023-05-24 02:38:34
 34.2¡æ, 63.4%RH,2023-05-24 02:39:05
 34.2¡æ, 63.4%RH,2023-05-24 02:39:36
 34.2¡æ, 63.3%RH,2023-05-24 02:40:07
 34.2¡æ, 63.3%RH,2023-05-24 02:40:38
 34.2¡æ, 63.3%RH,2023-05-24 02:41:09
 34.2¡æ, 63.3%RH,2023-05-24 02:41:40
 34.2¡æ, 63.3%RH,2023-05-24 02:42:11
 34.2¡æ, 63.3%RH,2023-05-24 02:42:42
 34.2¡æ, 63.3%RH,2023-05-24 02:43:13
 34.2¡æ, 63.3%RH,2023-05-24 02:43:44
 34.2¡æ, 63.4%RH,2023-05-24 02:44:15
 34.2¡æ, 63.4%RH,2023-05-24 02:44:46
 34.2¡æ, 63.4%RH,2023-05-24 02:45:17
 34.2¡æ, 63.4%RH,2023-05-24 02:45:48
 34.2¡æ, 63.4%RH,2023-05-24 02:46:19
 34.2¡æ, 63.4%RH,2023-05-24 02:46:50
 34.2¡æ, 63.4%RH,2023-05-24 02:47:21
 34.2¡æ, 63.4%RH,2023-05-24 02:47:52
 34.2¡æ, 63.4%RH,2023-05-24 02:48:23
 34.2¡æ, 63.4%RH,2023-05-24 02:48:54
 34.2¡æ, 63.4%RH,2023-05-24 02:49:25
 34.2¡æ, 63.4%RH,2023-05-24 02:49:56
 34.2¡æ, 63.5%RH,2023-05-24 02:50:27
 34.2¡æ, 63.5%RH,2023-05-24 02:50:58
 34.2¡æ, 63.5%RH,2023-05-24 02:51:29
 34.2¡æ, 63.5%RH,2023-05-24 02:52:00
 34.2¡æ, 63.5%RH,2023-05-24 02:52:31
 34.2¡æ, 63.5%RH,2023-05-24 02:53:02
 34.2¡æ, 63.5%RH,2023-05-24 02:53:33
 34.2¡æ, 63.5%RH,2023-05-24 02:54:04
 34.2¡æ, 63.5%RH,2023-05-24 02:54:35
 34.2¡æ, 63.4%RH,2023-05-24 02:55:06
 34.2¡æ, 63.4%RH,2023-05-24 02:55:37
 34.2¡æ, 63.5%RH,2023-05-24 02:56:08
 34.3¡æ, 63.5%RH,2023-05-24 02:56:39
 34.2¡æ, 63.5%RH,2023-05-24 02:57:10
 34.2¡æ, 63.5%RH,2023-05-24 02:57:41
 34.2¡æ, 63.5%RH,2023-05-24 02:58:12
 34.2¡æ, 63.5%RH,2023-05-24 02:58:43
 34.3¡æ, 63.5%RH,2023-05-24 02:59:14
 34.3¡æ, 63.5%RH,2023-05-24 02:59:45
 34.3¡æ, 63.5%RH,2023-05-24 03:00:16
 34.3¡æ, 63.5%RH,2023-05-24 03:00:47
 34.3¡æ, 63.5%RH,2023-05-24 03:01:18
 34.3¡æ, 63.5%RH,2023-05-24 03:01:49
 34.3¡æ, 63.5%RH,2023-05-24 03:02:20
 34.3¡æ, 63.5%RH,2023-05-24 03:02:51
 34.3¡æ, 63.5%RH,2023-05-24 03:03:22
 34.3¡æ, 63.5%RH,2023-05-24 03:03:53
 34.3¡æ, 63.5%RH,2023-05-24 03:04:24
 34.3¡æ, 63.5%RH,2023-05-24 03:04:55
 34.3¡æ, 63.5%RH,2023-05-24 03:05:26
 34.3¡æ, 63.6%RH,2023-05-24 03:05:57
 34.3¡æ, 63.6%RH,2023-05-24 03:06:28
 34.3¡æ, 63.6%RH,2023-05-24 03:06:59
 34.3¡æ, 63.5%RH,2023-05-24 03:07:30
 34.3¡æ, 63.5%RH,2023-05-24 03:08:01
 34.3¡æ, 63.5%RH,2023-05-24 03:08:32
 34.3¡æ, 63.5%RH,2023-05-24 03:09:03
 34.3¡æ, 63.4%RH,2023-05-24 03:09:34
 34.3¡æ, 63.4%RH,2023-05-24 03:10:05
 34.3¡æ, 63.4%RH,2023-05-24 03:10:36
 34.3¡æ, 63.4%RH,2023-05-24 03:11:07
 34.3¡æ, 63.4%RH,2023-05-24 03:11:38
 34.3¡æ, 63.4%RH,2023-05-24 03:12:09
 34.3¡æ, 63.4%RH,2023-05-24 03:12:40
 34.3¡æ, 63.4%RH,2023-05-24 03:13:11
 34.3¡æ, 63.4%RH,2023-05-24 03:13:42
 34.3¡æ, 63.4%RH,2023-05-24 03:14:13
 34.3¡æ, 63.4%RH,2023-05-24 03:14:44
 34.3¡æ, 63.4%RH,2023-05-24 03:15:15
 34.3¡æ, 63.4%RH,2023-05-24 03:15:46
 34.3¡æ, 63.4%RH,2023-05-24 03:16:17
 34.3¡æ, 63.3%RH,2023-05-24 03:16:48
 34.3¡æ, 63.3%RH,2023-05-24 03:17:19
 34.3¡æ, 63.3%RH,2023-05-24 03:17:50
 34.3¡æ, 63.3%RH,2023-05-24 03:18:21
 34.3¡æ, 63.3%RH,2023-05-24 03:18:52
 34.3¡æ, 63.3%RH,2023-05-24 03:19:23
 34.3¡æ, 63.3%RH,2023-05-24 03:19:54
 34.3¡æ, 63.3%RH,2023-05-24 03:20:25
 34.3¡æ, 63.2%RH,2023-05-24 03:20:56
 34.3¡æ, 63.2%RH,2023-05-24 03:21:27
 34.3¡æ, 63.2%RH,2023-05-24 03:21:58
 34.3¡æ, 63.2%RH,2023-05-24 03:22:29
 34.3¡æ, 63.2%RH,2023-05-24 03:23:00
 34.3¡æ, 63.2%RH,2023-05-24 03:23:31
 34.3¡æ, 63.2%RH,2023-05-24 03:24:02
 34.3¡æ, 63.2%RH,2023-05-24 03:24:33
 34.3¡æ, 63.2%RH,2023-05-24 03:25:04
 34.3¡æ, 63.2%RH,2023-05-24 03:25:35
 34.3¡æ, 63.3%RH,2023-05-24 03:26:06
 34.3¡æ, 63.3%RH,2023-05-24 03:26:37
 34.3¡æ, 63.3%RH,2023-05-24 03:27:08
 34.3¡æ, 63.3%RH,2023-05-24 03:27:39
 34.3¡æ, 63.3%RH,2023-05-24 03:28:10
 34.3¡æ, 63.3%RH,2023-05-24 03:28:41
 34.3¡æ, 63.3%RH,2023-05-24 03:29:12
 34.3¡æ, 63.3%RH,2023-05-24 03:29:43
 34.3¡æ, 63.3%RH,2023-05-24 03:30:14
 34.3¡æ, 63.3%RH,2023-05-24 03:30:45
 34.3¡æ, 63.3%RH,2023-05-24 03:31:16
 34.3¡æ, 63.3%RH,2023-05-24 03:31:47
 34.3¡æ, 63.3%RH,2023-05-24 03:32:18
 34.3¡æ, 63.3%RH,2023-05-24 03:32:49
 34.3¡æ, 63.3%RH,2023-05-24 03:33:20
 34.3¡æ, 63.3%RH,2023-05-24 03:33:51
 34.3¡æ, 63.3%RH,2023-05-24 03:34:22
 34.3¡æ, 63.3%RH,2023-05-24 03:34:53
 34.3¡æ, 63.3%RH,2023-05-24 03:35:24
 34.3¡æ, 63.4%RH,2023-05-24 03:35:55
 34.3¡æ, 63.4%RH,2023-05-24 03:36:26
 34.3¡æ, 63.4%RH,2023-05-24 03:36:57
 34.3¡æ, 63.4%RH,2023-05-24 03:37:28
 34.3¡æ, 63.4%RH,2023-05-24 03:37:59
 34.3¡æ, 63.4%RH,2023-05-24 03:38:30
 34.3¡æ, 63.4%RH,2023-05-24 03:39:01
 34.3¡æ, 63.4%RH,2023-05-24 03:39:32
 34.3¡æ, 63.4%RH,2023-05-24 03:40:03
 34.3¡æ, 63.4%RH,2023-05-24 03:40:34
 34.3¡æ, 63.4%RH,2023-05-24 03:41:05
 34.3¡æ, 63.4%RH,2023-05-24 03:41:36
 34.3¡æ, 63.4%RH,2023-05-24 03:42:07
 34.3¡æ, 63.4%RH,2023-05-24 03:42:38
 34.3¡æ, 63.5%RH,2023-05-24 03:43:09
 34.3¡æ, 63.5%RH,2023-05-24 03:43:40
 34.3¡æ, 63.5%RH,2023-05-24 03:44:11
 34.3¡æ, 63.5%RH,2023-05-24 03:44:42
 34.3¡æ, 63.5%RH,2023-05-24 03:45:13
 34.3¡æ, 63.5%RH,2023-05-24 03:45:44
 34.3¡æ, 63.5%RH,2023-05-24 03:46:15
 34.3¡æ, 63.5%RH,2023-05-24 03:46:46
 34.3¡æ, 63.4%RH,2023-05-24 03:47:17
 34.3¡æ, 63.5%RH,2023-05-24 03:47:48
 34.3¡æ, 63.5%RH,2023-05-24 03:48:19
 34.3¡æ, 63.5%RH,2023-05-24 03:48:50
 34.3¡æ, 63.4%RH,2023-05-24 03:49:21
 34.3¡æ, 63.4%RH,2023-05-24 03:49:53
 34.3¡æ, 63.4%RH,2023-05-24 03:50:24
 34.3¡æ, 63.4%RH,2023-05-24 03:50:55
 34.3¡æ, 63.4%RH,2023-05-24 03:51:26
 34.3¡æ, 63.4%RH,2023-05-24 03:51:57
 34.3¡æ, 63.4%RH,2023-05-24 03:52:28
 34.3¡æ, 63.4%RH,2023-05-24 03:52:59
 34.3¡æ, 63.4%RH,2023-05-24 03:53:30
 34.3¡æ, 63.4%RH,2023-05-24 03:54:01
 34.3¡æ, 63.4%RH,2023-05-24 03:54:32
 34.3¡æ, 63.4%RH,2023-05-24 03:55:03
 34.3¡æ, 63.4%RH,2023-05-24 03:55:34
 34.3¡æ, 63.4%RH,2023-05-24 03:56:05
 34.3¡æ, 63.4%RH,2023-05-24 03:56:36
 34.3¡æ, 63.4%RH,2023-05-24 03:57:07
 34.3¡æ, 63.4%RH,2023-05-24 03:57:38
 34.3¡æ, 63.4%RH,2023-05-24 03:58:09
 34.3¡æ, 63.4%RH,2023-05-24 03:58:40
 34.3¡æ, 63.4%RH,2023-05-24 03:59:11
 34.3¡æ, 63.4%RH,2023-05-24 03:59:42
 34.3¡æ, 63.4%RH,2023-05-24 04:00:13
 34.3¡æ, 63.4%RH,2023-05-24 04:00:44
 34.3¡æ, 63.4%RH,2023-05-24 04:01:15
 34.3¡æ, 63.4%RH,2023-05-24 04:01:46
 34.3¡æ, 63.4%RH,2023-05-24 04:02:17
 34.3¡æ, 63.4%RH,2023-05-24 04:02:48
 34.3¡æ, 63.4%RH,2023-05-24 04:03:19
 34.3¡æ, 63.4%RH,2023-05-24 04:03:50
 34.3¡æ, 63.4%RH,2023-05-24 04:04:21
 34.3¡æ, 63.4%RH,2023-05-24 04:04:52
 34.3¡æ, 63.4%RH,2023-05-24 04:05:23
 34.3¡æ, 63.4%RH,2023-05-24 04:05:54
 34.3¡æ, 63.4%RH,2023-05-24 04:06:25
 34.3¡æ, 63.4%RH,2023-05-24 04:06:56
 34.3¡æ, 63.4%RH,2023-05-24 04:07:27
 34.3¡æ, 63.3%RH,2023-05-24 04:07:58
 34.3¡æ, 63.3%RH,2023-05-24 04:08:29
 34.3¡æ, 63.3%RH,2023-05-24 04:09:00
 34.3¡æ, 63.3%RH,2023-05-24 04:09:31
 34.3¡æ, 63.3%RH,2023-05-24 04:10:02
 34.3¡æ, 63.2%RH,2023-05-24 04:10:33
 34.4¡æ, 63.2%RH,2023-05-24 04:11:04
 34.4¡æ, 63.2%RH,2023-05-24 04:11:35
 34.4¡æ, 63.1%RH,2023-05-24 04:12:06
 34.4¡æ, 63.1%RH,2023-05-24 04:12:37
 34.4¡æ, 63.1%RH,2023-05-24 04:13:08
 34.4¡æ, 63.1%RH,2023-05-24 04:13:39
 34.4¡æ, 63.1%RH,2023-05-24 04:14:10
 34.4¡æ, 63.1%RH,2023-05-24 04:14:41
 34.4¡æ, 63.1%RH,2023-05-24 04:15:12
 34.4¡æ, 63.0%RH,2023-05-24 04:15:43
 34.4¡æ, 63.0%RH,2023-05-24 04:16:14
 34.4¡æ, 63.0%RH,2023-05-24 04:16:45
 34.4¡æ, 63.0%RH,2023-05-24 04:17:16
 34.4¡æ, 63.0%RH,2023-05-24 04:17:47
 34.4¡æ, 63.0%RH,2023-05-24 04:18:18
 34.4¡æ, 63.0%RH,2023-05-24 04:18:49
 34.4¡æ, 63.0%RH,2023-05-24 04:19:20
 34.4¡æ, 63.0%RH,2023-05-24 04:19:51
 34.4¡æ, 63.0%RH,2023-05-24 04:20:22
 34.4¡æ, 63.0%RH,2023-05-24 04:20:53
 34.4¡æ, 63.1%RH,2023-05-24 04:21:24
 34.4¡æ, 63.1%RH,2023-05-24 04:21:55
 34.4¡æ, 63.1%RH,2023-05-24 04:22:26
 34.4¡æ, 63.1%RH,2023-05-24 04:22:57
 34.4¡æ, 63.1%RH,2023-05-24 04:23:28
 34.4¡æ, 63.1%RH,2023-05-24 04:23:59
 34.4¡æ, 63.1%RH,2023-05-24 04:24:30
 34.4¡æ, 63.1%RH,2023-05-24 04:25:01
 34.4¡æ, 63.1%RH,2023-05-24 04:25:32
 34.4¡æ, 63.1%RH,2023-05-24 04:26:03
 34.4¡æ, 63.1%RH,2023-05-24 04:26:34
 34.4¡æ, 63.1%RH,2023-05-24 04:27:05
 34.4¡æ, 63.1%RH,2023-05-24 04:27:36
 34.4¡æ, 63.1%RH,2023-05-24 04:28:07
 34.4¡æ, 63.1%RH,2023-05-24 04:28:38
 34.4¡æ, 63.2%RH,2023-05-24 04:29:09
 34.4¡æ, 63.2%RH,2023-05-24 04:29:40
 34.4¡æ, 63.2%RH,2023-05-24 04:30:11
 34.4¡æ, 63.2%RH,2023-05-24 04:30:42
 34.4¡æ, 63.2%RH,2023-05-24 04:31:13
 34.4¡æ, 63.2%RH,2023-05-24 04:31:44
 34.4¡æ, 63.2%RH,2023-05-24 04:32:15
 34.4¡æ, 63.2%RH,2023-05-24 04:32:46
 34.4¡æ, 63.2%RH,2023-05-24 04:33:17
 34.4¡æ, 63.2%RH,2023-05-24 04:33:48
 34.4¡æ, 63.2%RH,2023-05-24 04:34:19
 34.4¡æ, 63.2%RH,2023-05-24 04:34:50
 34.4¡æ, 63.2%RH,2023-05-24 04:35:21
 34.4¡æ, 63.2%RH,2023-05-24 04:35:52
 34.4¡æ, 63.2%RH,2023-05-24 04:36:23
 34.4¡æ, 63.2%RH,2023-05-24 04:36:54
 34.4¡æ, 63.2%RH,2023-05-24 04:37:25
 34.4¡æ, 63.2%RH,2023-05-24 04:37:56
